domain_concept_id_1,fact_id_1,domain_concept_id_2,fact_id_2,relationship_concept_id
4160040,78494,4129948,108494,4041840
4160040,78495,4129948,108495,4041840
4160040,78496,4129948,108496,4041840
4160040,78497,4129948,108497,4041840
4160040,78498,4129948,108498,4041840
4160040,78499,4129948,108499,4041840
4160040,78500,4129948,108500,4041840
4160040,108501,4129948,78501,4041840
4160040,78502,4129948,108502,4041840
4160040,78503,4129948,108503,4041840
4160040,78504,4129948,108504,4041840
4160040,78505,4129948,108505,4041840
4160040,78506,4129948,108506,4041840
4160040,78507,4129948,108507,4041840
4160040,78508,4129948,108508,4041840
4160040,78509,4129948,108509,4041840
4160040,78510,4129948,108510,4041840
4160040,78511,4129948,108511,4041840
4160040,78512,4129948,108512,4041840
4160040,78513,4129948,108513,4041840
4160040,78514,4129948,108514,4041840
4160040,78515,4129948,108515,4041840
4160040,108516,4129948,78516,4041840
4160040,78517,4129948,108517,4041840
4160040,108518,4129948,78518,4041840
4160040,78519,4129948,108519,4041840
4160040,78520,4129948,108520,4041840
4160040,78521,4129948,108521,4041840
4160040,78522,4129948,108522,4041840
4160040,78523,4129948,108523,4041840
4160040,78524,4129948,108524,4041840
4160040,78525,4129948,108525,4041840
4160040,78526,4129948,108526,4041840
4160040,78527,4129948,108527,4041840
4160040,78528,4129948,108528,4041840
4160040,78529,4129948,108529,4041840
4160040,78530,4129948,108530,4041840
4160040,78531,4129948,108531,4041840
4160040,78532,4129948,108532,4041840
4160040,78533,4129948,108533,4041840
4160040,78534,4129948,108534,4041840
4160040,78535,4129948,108535,4041840
4160040,78536,4129948,108536,4041840
4160040,78537,4129948,108537,4041840
4160040,78538,4129948,108538,4041840
4160040,78539,4129948,108539,4041840
4160040,78540,4129948,108540,4041840
4160040,78541,4129948,108541,4041840
4160040,78542,4129948,108542,4041840
4160040,78543,4129948,108543,4041840
4160040,78544,4129948,108544,4041840
4160040,78545,4129948,108545,4041840
4160040,78546,4129948,108546,4041840
4160040,78547,4129948,108547,4041840
4160040,78548,4129948,108548,4041840
4160040,78549,4129948,108549,4041840
4160040,78550,4129948,108550,4041840
4160040,78551,4129948,108551,4041840
4160040,78552,4129948,108552,4041840
4160040,78553,4129948,108553,4041840
4160040,78554,4129948,108554,4041840
4160040,78555,4129948,108555,4041840
4160040,78556,4129948,108556,4041840
4160040,78557,4129948,108557,4041840
4160040,78558,4129948,108558,4041840
4160040,78559,4129948,108559,4041840
4160040,78560,4129948,108560,4041840
4160040,78561,4129948,108561,4041840
4160040,78562,4129948,108562,4041840
4160040,78563,4129948,108563,4041840
4160040,78564,4129948,108564,4041840
4160040,78565,4129948,108565,4041840
4160040,78566,4129948,108566,4041840
4160040,78567,4129948,108567,4041840
4160040,78568,4129948,108568,4041840
4160040,78569,4129948,108569,4041840
4160040,78570,4129948,108570,4041840
4160040,78571,4129948,108571,4041840
4160040,78572,4129948,108572,4041840
4160040,78573,4129948,108573,4041840
4160040,78574,4129948,108574,4041840
4160040,78575,4129948,108575,4041840
4160040,78576,4129948,108576,4041840
4160040,78577,4129948,108577,4041840
4160040,78578,4129948,108578,4041840
4160040,78579,4129948,108579,4041840
4160040,78580,4129948,108580,4041840
4160040,78581,4129948,108581,4041840
4160040,78582,4129948,108582,4041840
4160040,78583,4129948,108583,4041840
4160040,78584,4129948,108584,4041840
4160040,78585,4129948,108585,4041840
4160040,78586,4129948,108586,4041840
4160040,78587,4129948,108587,4041840
4160040,78588,4129948,108588,4041840
4160040,78589,4129948,108589,4041840
4160040,78590,4129948,108590,4041840
4160040,78591,4129948,108591,4041840
4160040,78592,4129948,108592,4041840
4160040,108593,4129948,78593,4041840
4160040,78594,4129948,108594,4041840
4160040,78595,4129948,108595,4041840
4160040,78596,4129948,108596,4041840
4160040,78597,4129948,108597,4041840
4160040,78598,4129948,108598,4041840
4160040,78599,4129948,108599,4041840
4160040,78600,4129948,108600,4041840
4160040,78601,4129948,108601,4041840
4160040,78602,4129948,108602,4041840
4160040,78603,4129948,108603,4041840
4160040,78604,4129948,108604,4041840
4160040,78605,4129948,108605,4041840
4160040,78606,4129948,108606,4041840
4160040,78607,4129948,108607,4041840
4160040,78608,4129948,108608,4041840
4160040,78609,4129948,108609,4041840
4160040,78610,4129948,108610,4041840
4160040,78611,4129948,108611,4041840
4160040,78612,4129948,108612,4041840
4160040,78613,4129948,108613,4041840
4160040,78614,4129948,108614,4041840
4160040,78615,4129948,108615,4041840
4160040,78616,4129948,108616,4041840
4160040,78617,4129948,108617,4041840
4160040,108618,4129948,78618,4041840
4160040,78619,4129948,108619,4041840
4160040,78620,4129948,108620,4041840
4160040,78621,4129948,108621,4041840
4160040,78622,4129948,108622,4041840
4160040,78623,4129948,108623,4041840
4160040,78624,4129948,108624,4041840
4160040,78625,4129948,108625,4041840
4160040,78626,4129948,108626,4041840
4160040,78627,4129948,108627,4041840
4160040,78628,4129948,108628,4041840
4160040,78629,4129948,108629,4041840
4160040,78630,4129948,108630,4041840
4160040,78631,4129948,108631,4041840
4160040,78632,4129948,108632,4041840
4160040,78633,4129948,108633,4041840
4160040,78634,4129948,108634,4041840
4160040,78635,4129948,108635,4041840
4160040,78636,4129948,108636,4041840
4160040,78637,4129948,108637,4041840
4160040,78638,4129948,108638,4041840
4160040,78639,4129948,108639,4041840
4160040,78640,4129948,108640,4041840
4160040,78641,4129948,108641,4041840
4160040,78642,4129948,108642,4041840
4160040,78643,4129948,108643,4041840
4160040,78644,4129948,108644,4041840
4160040,78645,4129948,108645,4041840
4160040,78646,4129948,108646,4041840
4160040,78647,4129948,108647,4041840
4160040,78648,4129948,108648,4041840
4160040,78649,4129948,108649,4041840
4160040,78650,4129948,108650,4041840
4160040,78651,4129948,108651,4041840
4160040,78652,4129948,108652,4041840
4160040,78653,4129948,108653,4041840
4160040,78654,4129948,108654,4041840
4160040,78655,4129948,108655,4041840
4160040,78656,4129948,108656,4041840
4160040,108657,4129948,78657,4041840
4160040,78658,4129948,108658,4041840
4160040,78659,4129948,108659,4041840
4160040,78660,4129948,108660,4041840
4160040,78661,4129948,108661,4041840
4160040,78662,4129948,108662,4041840
4160040,78663,4129948,108663,4041840
4160040,78664,4129948,108664,4041840
4160040,78665,4129948,108665,4041840
4160040,78666,4129948,108666,4041840
4160040,78667,4129948,108667,4041840
4160040,78668,4129948,108668,4041840
4160040,108669,4129948,78669,4041840
4160040,78670,4129948,108670,4041840
4160040,78671,4129948,108671,4041840
4160040,78672,4129948,108672,4041840
4160040,78673,4129948,108673,4041840
4160040,78674,4129948,108674,4041840
4160040,78675,4129948,108675,4041840
4160040,78676,4129948,108676,4041840
4160040,78677,4129948,108677,4041840
4160040,78678,4129948,108678,4041840
4160040,78679,4129948,108679,4041840
4160040,78680,4129948,108680,4041840
4160040,78681,4129948,108681,4041840
4160040,78682,4129948,108682,4041840
4160040,78683,4129948,108683,4041840
4160040,78684,4129948,108684,4041840
4160040,78685,4129948,108685,4041840
4160040,78686,4129948,108686,4041840
4160040,78687,4129948,108687,4041840
4160040,78688,4129948,108688,4041840
4160040,78689,4129948,108689,4041840
4160040,78690,4129948,108690,4041840
4160040,78691,4129948,108691,4041840
4160040,78692,4129948,108692,4041840
4160040,78693,4129948,108693,4041840
4160040,78694,4129948,108694,4041840
4160040,78695,4129948,108695,4041840
4160040,78696,4129948,108696,4041840
4160040,78697,4129948,108697,4041840
4160040,78698,4129948,108698,4041840
4160040,78699,4129948,108699,4041840
4160040,78700,4129948,108700,4041840
4160040,78701,4129948,108701,4041840
4160040,78702,4129948,108702,4041840
4160040,78703,4129948,108703,4041840
4160040,78704,4129948,108704,4041840
4160040,78705,4129948,108705,4041840
4160040,78706,4129948,108706,4041840
4160040,78707,4129948,108707,4041840
4160040,78708,4129948,108708,4041840
4160040,78709,4129948,108709,4041840
4160040,78710,4129948,108710,4041840
4160040,78711,4129948,108711,4041840
4160040,78712,4129948,108712,4041840
4160040,78713,4129948,108713,4041840
4160040,78714,4129948,108714,4041840
4160040,78715,4129948,108715,4041840
4160040,78716,4129948,108716,4041840
4160040,78717,4129948,108717,4041840
4160040,78718,4129948,108718,4041840
4160040,78719,4129948,108719,4041840
4160040,78720,4129948,108720,4041840
4160040,78721,4129948,108721,4041840
4160040,78722,4129948,108722,4041840
4160040,78723,4129948,108723,4041840
4160040,78724,4129948,108724,4041840
4160040,78725,4129948,108725,4041840
4160040,78726,4129948,108726,4041840
4160040,108727,4129948,78727,4041840
4160040,78728,4129948,108728,4041840
4160040,78729,4129948,108729,4041840
4160040,78730,4129948,108730,4041840
4160040,78731,4129948,108731,4041840
4160040,78732,4129948,108732,4041840
4160040,78733,4129948,108733,4041840
4160040,78734,4129948,108734,4041840
4160040,78735,4129948,108735,4041840
4160040,78736,4129948,108736,4041840
4160040,78737,4129948,108737,4041840
4160040,78738,4129948,108738,4041840
4160040,78739,4129948,108739,4041840
4160040,78740,4129948,108740,4041840
4160040,78741,4129948,108741,4041840
4160040,78742,4129948,108742,4041840
4160040,78743,4129948,108743,4041840
4160040,78744,4129948,108744,4041840
4160040,78745,4129948,108745,4041840
4160040,78746,4129948,108746,4041840
4160040,108747,4129948,78747,4041840
4160040,78748,4129948,108748,4041840
4160040,78749,4129948,108749,4041840
4160040,78750,4129948,108750,4041840
4160040,78751,4129948,108751,4041840
4160040,78752,4129948,108752,4041840
4160040,78753,4129948,108753,4041840
4160040,78754,4129948,108754,4041840
4160040,78755,4129948,108755,4041840
4160040,78756,4129948,108756,4041840
4160040,78757,4129948,108757,4041840
4160040,78758,4129948,108758,4041840
4160040,78759,4129948,108759,4041840
4160040,78760,4129948,108760,4041840
4160040,78761,4129948,108761,4041840
4160040,78762,4129948,108762,4041840
4160040,78763,4129948,108763,4041840
4160040,78764,4129948,108764,4041840
4160040,78765,4129948,108765,4041840
4160040,78766,4129948,108766,4041840
4160040,78767,4129948,108767,4041840
4160040,78768,4129948,108768,4041840
4160040,78769,4129948,108769,4041840
4160040,78770,4129948,108770,4041840
4160040,78771,4129948,108771,4041840
4160040,78772,4129948,108772,4041840
4160040,78773,4129948,108773,4041840
4160040,78774,4129948,108774,4041840
4160040,78775,4129948,108775,4041840
4160040,78776,4129948,108776,4041840
4160040,78777,4129948,108777,4041840
4160040,78778,4129948,108778,4041840
4160040,78779,4129948,108779,4041840
4160040,78780,4129948,108780,4041840
4160040,78781,4129948,108781,4041840
4160040,78782,4129948,108782,4041840
4160040,78783,4129948,108783,4041840
4160040,78784,4129948,108784,4041840
4160040,78785,4129948,108785,4041840
4160040,78786,4129948,108786,4041840
4160040,78787,4129948,108787,4041840
4160040,78788,4129948,108788,4041840
4160040,78789,4129948,108789,4041840
4160040,78790,4129948,108790,4041840
4160040,78791,4129948,108791,4041840
4160040,78792,4129948,108792,4041840
4160040,78793,4129948,108793,4041840
4160040,78794,4129948,108794,4041840
4160040,78795,4129948,108795,4041840
4160040,78796,4129948,108796,4041840
4160040,78797,4129948,108797,4041840
4160040,78798,4129948,108798,4041840
4160040,78799,4129948,108799,4041840
4160040,78800,4129948,108800,4041840
4160040,78801,4129948,108801,4041840
4160040,78802,4129948,108802,4041840
4160040,78803,4129948,108803,4041840
4160040,78804,4129948,108804,4041840
4160040,78805,4129948,108805,4041840
4160040,108806,4129948,78806,4041840
4160040,78807,4129948,108807,4041840
4160040,78808,4129948,108808,4041840
4160040,108809,4129948,78809,4041840
4160040,78810,4129948,108810,4041840
4160040,78811,4129948,108811,4041840
4160040,78812,4129948,108812,4041840
4160040,78813,4129948,108813,4041840
4160040,78814,4129948,108814,4041840
4160040,78815,4129948,108815,4041840
4160040,78816,4129948,108816,4041840
4160040,78817,4129948,108817,4041840
4160040,78818,4129948,108818,4041840
4160040,78819,4129948,108819,4041840
4160040,78820,4129948,108820,4041840
4160040,78821,4129948,108821,4041840
4160040,78822,4129948,108822,4041840
4160040,78823,4129948,108823,4041840
4160040,78824,4129948,108824,4041840
4160040,108825,4129948,78825,4041840
4160040,78826,4129948,108826,4041840
4160040,78827,4129948,108827,4041840
4160040,78828,4129948,108828,4041840
4160040,78829,4129948,108829,4041840
4160040,78830,4129948,108830,4041840
4160040,78831,4129948,108831,4041840
4160040,78832,4129948,108832,4041840
4160040,78833,4129948,108833,4041840
4160040,78834,4129948,108834,4041840
4160040,78835,4129948,108835,4041840
4160040,78836,4129948,108836,4041840
4160040,78837,4129948,108837,4041840
4160040,78838,4129948,108838,4041840
4160040,78839,4129948,108839,4041840
4160040,78840,4129948,108840,4041840
4160040,78841,4129948,108841,4041840
4160040,78842,4129948,108842,4041840
4160040,78843,4129948,108843,4041840
4160040,78844,4129948,108844,4041840
4160040,78845,4129948,108845,4041840
4160040,78846,4129948,108846,4041840
4160040,78847,4129948,108847,4041840
4160040,78848,4129948,108848,4041840
4160040,78849,4129948,108849,4041840
4160040,78850,4129948,108850,4041840
4160040,78851,4129948,108851,4041840
4160040,78852,4129948,108852,4041840
4160040,78853,4129948,108853,4041840
4160040,78854,4129948,108854,4041840
4160040,78855,4129948,108855,4041840
4160040,78856,4129948,108856,4041840
4160040,78857,4129948,108857,4041840
4160040,78858,4129948,108858,4041840
4160040,78859,4129948,108859,4041840
4160040,78860,4129948,108860,4041840
4160040,78861,4129948,108861,4041840
4160040,78862,4129948,108862,4041840
4160040,78863,4129948,108863,4041840
4160040,78864,4129948,108864,4041840
4160040,78865,4129948,108865,4041840
4160040,78866,4129948,108866,4041840
4160040,78867,4129948,108867,4041840
4160040,78868,4129948,108868,4041840
4160040,78869,4129948,108869,4041840
4160040,78870,4129948,108870,4041840
4160040,78871,4129948,108871,4041840
4160040,108872,4129948,78872,4041840
4160040,78873,4129948,108873,4041840
4160040,78874,4129948,108874,4041840
4160040,78875,4129948,108875,4041840
4160040,78876,4129948,108876,4041840
4160040,78877,4129948,108877,4041840
4160040,78878,4129948,108878,4041840
4160040,78879,4129948,108879,4041840
4160040,78880,4129948,108880,4041840
4160040,78881,4129948,108881,4041840
4160040,78882,4129948,108882,4041840
4160040,78883,4129948,108883,4041840
4160040,78884,4129948,108884,4041840
4160040,78885,4129948,108885,4041840
4160040,78886,4129948,108886,4041840
4160040,78887,4129948,108887,4041840
4160040,78888,4129948,108888,4041840
4160040,78889,4129948,108889,4041840
4160040,78890,4129948,108890,4041840
4160040,78891,4129948,108891,4041840
4160040,78892,4129948,108892,4041840
4160040,78893,4129948,108893,4041840
4160040,78894,4129948,108894,4041840
4160040,78895,4129948,108895,4041840
4160040,78896,4129948,108896,4041840
4160040,78897,4129948,108897,4041840
4160040,108898,4129948,78898,4041840
4160040,78899,4129948,108899,4041840
4160040,78900,4129948,108900,4041840
4160040,78901,4129948,108901,4041840
4160040,78902,4129948,108902,4041840
4160040,78903,4129948,108903,4041840
4160040,78904,4129948,108904,4041840
4160040,78905,4129948,108905,4041840
4160040,78906,4129948,108906,4041840
4160040,78907,4129948,108907,4041840
4160040,78908,4129948,108908,4041840
4160040,78909,4129948,108909,4041840
4160040,78910,4129948,108910,4041840
4160040,78911,4129948,108911,4041840
4160040,78912,4129948,108912,4041840
4160040,108913,4129948,78913,4041840
4160040,78914,4129948,108914,4041840
4160040,78915,4129948,108915,4041840
4160040,78916,4129948,108916,4041840
4160040,78917,4129948,108917,4041840
4160040,78918,4129948,108918,4041840
4160040,78919,4129948,108919,4041840
4160040,78920,4129948,108920,4041840
4160040,78921,4129948,108921,4041840
4160040,78922,4129948,108922,4041840
4160040,78923,4129948,108923,4041840
4160040,78924,4129948,108924,4041840
4160040,78925,4129948,108925,4041840
4160040,78926,4129948,108926,4041840
4160040,78927,4129948,108927,4041840
4160040,78928,4129948,108928,4041840
4160040,78929,4129948,108929,4041840
4160040,78930,4129948,108930,4041840
4160040,78931,4129948,108931,4041840
4160040,78932,4129948,108932,4041840
4160040,78933,4129948,108933,4041840
4160040,78934,4129948,108934,4041840
4160040,78935,4129948,108935,4041840
4160040,78936,4129948,108936,4041840
4160040,78937,4129948,108937,4041840
4160040,78938,4129948,108938,4041840
4160040,78939,4129948,108939,4041840
4160040,78940,4129948,108940,4041840
4160040,78941,4129948,108941,4041840
4160040,78942,4129948,108942,4041840
4160040,78943,4129948,108943,4041840
4160040,78944,4129948,108944,4041840
4160040,78945,4129948,108945,4041840
4160040,78946,4129948,108946,4041840
4160040,78947,4129948,108947,4041840
4160040,78948,4129948,108948,4041840
4160040,78949,4129948,108949,4041840
4160040,78950,4129948,108950,4041840
4160040,78951,4129948,108951,4041840
4160040,78952,4129948,108952,4041840
4160040,78953,4129948,108953,4041840
4160040,78954,4129948,108954,4041840
4160040,78955,4129948,108955,4041840
4160040,78956,4129948,108956,4041840
4160040,78957,4129948,108957,4041840
4160040,78958,4129948,108958,4041840
4160040,78959,4129948,108959,4041840
4160040,78960,4129948,108960,4041840
4160040,78961,4129948,108961,4041840
4160040,78962,4129948,108962,4041840
4160040,78963,4129948,108963,4041840
4160040,78964,4129948,108964,4041840
4160040,78965,4129948,108965,4041840
4160040,78966,4129948,108966,4041840
4160040,78967,4129948,108967,4041840
4160040,78968,4129948,108968,4041840
4160040,78969,4129948,108969,4041840
4160040,78970,4129948,108970,4041840
4160040,78971,4129948,108971,4041840
4160040,78972,4129948,108972,4041840
4160040,78973,4129948,108973,4041840
4160040,78974,4129948,108974,4041840
4160040,78975,4129948,108975,4041840
4160040,78976,4129948,108976,4041840
4160040,78977,4129948,108977,4041840
4160040,78978,4129948,108978,4041840
4160040,78979,4129948,108979,4041840
4160040,78980,4129948,108980,4041840
4160040,78981,4129948,108981,4041840
4160040,78982,4129948,108982,4041840
4160040,78983,4129948,108983,4041840
4160040,78984,4129948,108984,4041840
4160040,78985,4129948,108985,4041840
4160040,78986,4129948,108986,4041840
4160040,78987,4129948,108987,4041840
4160040,78988,4129948,108988,4041840
4160040,78989,4129948,108989,4041840
4160040,78990,4129948,108990,4041840
4160040,78991,4129948,108991,4041840
4160040,78992,4129948,108992,4041840
4160040,78993,4129948,108993,4041840
4160040,78994,4129948,108994,4041840
4160040,78995,4129948,108995,4041840
4160040,78996,4129948,108996,4041840
4160040,78997,4129948,108997,4041840
4160040,78998,4129948,108998,4041840
4160040,78999,4129948,108999,4041840
4160040,79000,4129948,109000,4041840
4160040,109001,4129948,79001,4041840
4160040,79002,4129948,109002,4041840
4160040,79003,4129948,109003,4041840
4160040,109004,4129948,79004,4041840
4160040,79005,4129948,109005,4041840
4160040,79006,4129948,109006,4041840
4160040,79007,4129948,109007,4041840
4160040,79008,4129948,109008,4041840
4160040,79009,4129948,109009,4041840
4160040,79010,4129948,109010,4041840
4160040,79011,4129948,109011,4041840
4160040,79012,4129948,109012,4041840
4160040,79013,4129948,109013,4041840
4160040,79014,4129948,109014,4041840
4160040,79015,4129948,109015,4041840
4160040,79016,4129948,109016,4041840
4160040,79017,4129948,109017,4041840
4160040,79018,4129948,109018,4041840
4160040,79019,4129948,109019,4041840
4160040,79020,4129948,109020,4041840
4160040,79021,4129948,109021,4041840
4160040,79022,4129948,109022,4041840
4160040,109023,4129948,79023,4041840
4160040,79024,4129948,109024,4041840
4160040,79025,4129948,109025,4041840
4160040,79026,4129948,109026,4041840
4160040,79027,4129948,109027,4041840
4160040,79028,4129948,109028,4041840
4160040,79029,4129948,109029,4041840
4160040,79030,4129948,109030,4041840
4160040,79031,4129948,109031,4041840
4160040,109032,4129948,79032,4041840
4160040,79033,4129948,109033,4041840
4160040,79034,4129948,109034,4041840
4160040,79035,4129948,109035,4041840
4160040,79036,4129948,109036,4041840
4160040,79037,4129948,109037,4041840
4160040,79038,4129948,109038,4041840
4160040,79039,4129948,109039,4041840
4160040,79040,4129948,109040,4041840
4160040,79041,4129948,109041,4041840
4160040,79042,4129948,109042,4041840
4160040,109043,4129948,79043,4041840
4160040,79044,4129948,109044,4041840
4160040,79045,4129948,109045,4041840
4160040,79046,4129948,109046,4041840
4160040,79047,4129948,109047,4041840
4160040,79048,4129948,109048,4041840
4160040,79049,4129948,109049,4041840
4160040,79050,4129948,109050,4041840
4160040,79051,4129948,109051,4041840
4160040,79052,4129948,109052,4041840
4160040,79053,4129948,109053,4041840
4160040,79054,4129948,109054,4041840
4160040,79055,4129948,109055,4041840
4160040,79056,4129948,109056,4041840
4160040,79057,4129948,109057,4041840
4160040,79058,4129948,109058,4041840
4160040,79059,4129948,109059,4041840
4160040,79060,4129948,109060,4041840
4160040,79061,4129948,109061,4041840
4160040,79062,4129948,109062,4041840
4160040,79063,4129948,109063,4041840
4160040,79064,4129948,109064,4041840
4160040,79065,4129948,109065,4041840
4160040,79066,4129948,109066,4041840
4160040,79067,4129948,109067,4041840
4160040,79068,4129948,109068,4041840
4160040,79069,4129948,109069,4041840
4160040,79070,4129948,109070,4041840
4160040,79071,4129948,109071,4041840
4160040,79072,4129948,109072,4041840
4160040,79073,4129948,109073,4041840
4160040,79074,4129948,109074,4041840
4160040,79075,4129948,109075,4041840
4160040,79076,4129948,109076,4041840
4160040,79077,4129948,109077,4041840
4160040,79078,4129948,109078,4041840
4160040,79079,4129948,109079,4041840
4160040,79080,4129948,109080,4041840
4160040,79081,4129948,109081,4041840
4160040,79082,4129948,109082,4041840
4160040,79083,4129948,109083,4041840
4160040,79084,4129948,109084,4041840
4160040,79085,4129948,109085,4041840
4160040,109086,4129948,79086,4041840
4160040,79087,4129948,109087,4041840
4160040,79088,4129948,109088,4041840
4160040,79089,4129948,109089,4041840
4160040,79090,4129948,109090,4041840
4160040,79091,4129948,109091,4041840
4160040,79092,4129948,109092,4041840
4160040,79093,4129948,109093,4041840
4160040,79094,4129948,109094,4041840
4160040,79095,4129948,109095,4041840
4160040,79096,4129948,109096,4041840
4160040,79097,4129948,109097,4041840
4160040,79098,4129948,109098,4041840
4160040,79099,4129948,109099,4041840
4160040,79100,4129948,109100,4041840
4160040,79101,4129948,109101,4041840
4160040,79102,4129948,109102,4041840
4160040,79103,4129948,109103,4041840
4160040,79104,4129948,109104,4041840
4160040,79105,4129948,109105,4041840
4160040,79106,4129948,109106,4041840
4160040,79107,4129948,109107,4041840
4160040,79108,4129948,109108,4041840
4160040,79109,4129948,109109,4041840
4160040,79110,4129948,109110,4041840
4160040,109111,4129948,79111,4041840
4160040,79112,4129948,109112,4041840
4160040,79113,4129948,109113,4041840
4160040,79114,4129948,109114,4041840
4160040,79115,4129948,109115,4041840
4160040,79116,4129948,109116,4041840
4160040,79117,4129948,109117,4041840
4160040,79118,4129948,109118,4041840
4160040,79119,4129948,109119,4041840
4160040,79120,4129948,109120,4041840
4160040,79121,4129948,109121,4041840
4160040,79122,4129948,109122,4041840
4160040,79123,4129948,109123,4041840
4160040,79124,4129948,109124,4041840
4160040,79125,4129948,109125,4041840
4160040,79126,4129948,109126,4041840
4160040,79127,4129948,109127,4041840
4160040,79128,4129948,109128,4041840
4160040,79129,4129948,109129,4041840
4160040,79130,4129948,109130,4041840
4160040,79131,4129948,109131,4041840
4160040,79132,4129948,109132,4041840
4160040,79133,4129948,109133,4041840
4160040,79134,4129948,109134,4041840
4160040,79135,4129948,109135,4041840
4160040,79136,4129948,109136,4041840
4160040,79137,4129948,109137,4041840
4160040,79138,4129948,109138,4041840
4160040,79139,4129948,109139,4041840
4160040,79140,4129948,109140,4041840
4160040,79141,4129948,109141,4041840
4160040,79142,4129948,109142,4041840
4160040,79143,4129948,109143,4041840
4160040,79144,4129948,109144,4041840
4160040,79145,4129948,109145,4041840
4160040,79146,4129948,109146,4041840
4160040,79147,4129948,109147,4041840
4160040,79148,4129948,109148,4041840
4160040,79149,4129948,109149,4041840
4160040,79150,4129948,109150,4041840
4160040,79151,4129948,109151,4041840
4160040,79152,4129948,109152,4041840
4160040,79153,4129948,109153,4041840
4160040,79154,4129948,109154,4041840
4160040,79155,4129948,109155,4041840
4160040,79156,4129948,109156,4041840
4160040,79157,4129948,109157,4041840
4160040,79158,4129948,109158,4041840
4160040,79159,4129948,109159,4041840
4160040,79160,4129948,109160,4041840
4160040,79161,4129948,109161,4041840
4160040,79162,4129948,109162,4041840
4160040,79163,4129948,109163,4041840
4160040,79164,4129948,109164,4041840
4160040,79165,4129948,109165,4041840
4160040,79166,4129948,109166,4041840
4160040,79167,4129948,109167,4041840
4160040,109168,4129948,79168,4041840
4160040,79169,4129948,109169,4041840
4160040,79170,4129948,109170,4041840
4160040,79171,4129948,109171,4041840
4160040,79172,4129948,109172,4041840
4160040,79173,4129948,109173,4041840
4160040,79174,4129948,109174,4041840
4160040,79175,4129948,109175,4041840
4160040,109176,4129948,79176,4041840
4160040,79177,4129948,109177,4041840
4160040,79178,4129948,109178,4041840
4160040,79179,4129948,109179,4041840
4160040,79180,4129948,109180,4041840
4160040,79181,4129948,109181,4041840
4160040,79182,4129948,109182,4041840
4160040,79183,4129948,109183,4041840
4160040,79184,4129948,109184,4041840
4160040,79185,4129948,109185,4041840
4160040,79186,4129948,109186,4041840
4160040,79187,4129948,109187,4041840
4160040,79188,4129948,109188,4041840
4160040,79189,4129948,109189,4041840
4160040,79190,4129948,109190,4041840
4160040,79191,4129948,109191,4041840
4160040,109192,4129948,79192,4041840
4160040,79193,4129948,109193,4041840
4160040,79194,4129948,109194,4041840
4160040,79195,4129948,109195,4041840
4160040,79196,4129948,109196,4041840
4160040,79197,4129948,109197,4041840
4160040,79198,4129948,109198,4041840
4160040,79199,4129948,109199,4041840
4160040,79200,4129948,109200,4041840
4160040,79201,4129948,109201,4041840
4160040,79202,4129948,109202,4041840
4160040,79203,4129948,109203,4041840
4160040,79204,4129948,109204,4041840
4160040,79205,4129948,109205,4041840
4160040,79206,4129948,109206,4041840
4160040,79207,4129948,109207,4041840
4160040,79208,4129948,109208,4041840
4160040,79209,4129948,109209,4041840
4160040,79210,4129948,109210,4041840
4160040,79211,4129948,109211,4041840
4160040,79212,4129948,109212,4041840
4160040,79213,4129948,109213,4041840
4160040,79214,4129948,109214,4041840
4160040,79215,4129948,109215,4041840
4160040,79216,4129948,109216,4041840
4160040,79217,4129948,109217,4041840
4160040,79218,4129948,109218,4041840
4160040,79219,4129948,109219,4041840
4160040,79220,4129948,109220,4041840
4160040,79221,4129948,109221,4041840
4160040,79222,4129948,109222,4041840
4160040,79223,4129948,109223,4041840
4160040,79224,4129948,109224,4041840
4160040,79225,4129948,109225,4041840
4160040,79226,4129948,109226,4041840
4160040,79227,4129948,109227,4041840
4160040,79228,4129948,109228,4041840
4160040,79229,4129948,109229,4041840
4160040,79230,4129948,109230,4041840
4160040,79231,4129948,109231,4041840
4160040,79232,4129948,109232,4041840
4160040,79233,4129948,109233,4041840
4160040,79234,4129948,109234,4041840
4160040,79235,4129948,109235,4041840
4160040,79236,4129948,109236,4041840
4160040,79237,4129948,109237,4041840
4160040,79238,4129948,109238,4041840
4160040,79239,4129948,109239,4041840
4160040,79240,4129948,109240,4041840
4160040,79241,4129948,109241,4041840
4160040,79242,4129948,109242,4041840
4160040,79243,4129948,109243,4041840
4160040,79244,4129948,109244,4041840
4160040,79245,4129948,109245,4041840
4160040,79246,4129948,109246,4041840
4160040,79247,4129948,109247,4041840
4160040,79248,4129948,109248,4041840
4160040,79249,4129948,109249,4041840
4160040,79250,4129948,109250,4041840
4160040,79251,4129948,109251,4041840
4160040,79252,4129948,109252,4041840
4160040,79253,4129948,109253,4041840
4160040,79254,4129948,109254,4041840
4160040,79255,4129948,109255,4041840
4160040,79256,4129948,109256,4041840
4160040,79257,4129948,109257,4041840
4160040,79258,4129948,109258,4041840
4160040,79259,4129948,109259,4041840
4160040,79260,4129948,109260,4041840
4160040,79261,4129948,109261,4041840
4160040,79262,4129948,109262,4041840
4160040,79263,4129948,109263,4041840
4160040,79264,4129948,109264,4041840
4160040,79265,4129948,109265,4041840
4160040,79266,4129948,109266,4041840
4160040,79267,4129948,109267,4041840
4160040,79268,4129948,109268,4041840
